City,State,Year,SeasonWidth,20%,40%,60%,80%
Alameda,California,2011,150.1,0.0932711525649567,0.006662225183211193,0.013324450366422385,0.02664890073284477
Alameda,California,2012,150.1,-0.033311125916055964,-0.039973351099267154,-0.04663557628247835,-0.039973351099267154
Alameda,California,2013,150.1,-0.006662225183211193,-0.02664890073284477,-0.033311125916055964,-0.04663557628247835
Alameda,California,2014,150.1,0.05996002664890074,0.06662225183211193,0.07994670219853431,0.0
Alameda,California,2015,150.1,0.17321785476349102,0.07994670219853431,0.05996002664890074,0.05329780146568954
Alameda,California,2016,150.1,0.08660892738174551,0.013324450366422385,-0.013324450366422385,-0.13990672884743505
Alameda,California,2017,150.1,-0.019986675549633577,-0.02664890073284477,-0.033311125916055964,-0.2564956695536309
Alameda,California,2018,150.1,0.039973351099267154,0.0,0.006662225183211193,0.02664890073284477
Alameda,California,2019,150.1,,,,
Alameda,California,2020,150.1,,,,
Anthem,Arizona,2011,191.9,0.0,0.013027618551328817,0.005211047420531527,-0.013027618551328817
Anthem,Arizona,2012,191.9,0.04689942678478374,0.01563314226159458,-0.010422094841063054,-0.010422094841063054
Anthem,Arizona,2013,191.9,0.03647733194372069,0.03647733194372069,0.026055237102657634,0.010422094841063054
Anthem,Arizona,2014,191.9,0.03647733194372069,0.041688379364252216,0.010422094841063054,0.005211047420531527
Anthem,Arizona,2015,191.9,0.03126628452318916,0.020844189682126108,0.0,-0.020844189682126108
Anthem,Arizona,2016,191.9,-0.010422094841063054,-0.010422094841063054,0.14069828035435122,-0.0026055237102657635
Anthem,Arizona,2017,191.9,0.010422094841063054,0.010422094841063054,0.010422094841063054,0.0
Anthem,Arizona,2018,191.9,-0.010422094841063054,-0.005211047420531527,-0.005211047420531527,-0.005211047420531527
Anthem,Arizona,2019,191.9,,,,
Anthem,Arizona,2020,191.9,,,,
Apache Junction,Arizona,2011,201.7,0.017352503718393655,0.00991571641051066,0.007436787307882995,0.022310361923648984
Apache Junction,Arizona,2012,201.7,0.05453644025780863,0.03470500743678731,0.03966286564204264,0.01487357461576599
Apache Junction,Arizona,2013,201.7,0.007436787307882995,0.00991571641051066,0.01487357461576599,0.0
Apache Junction,Arizona,2014,201.7,-0.00991571641051066,-0.01983143282102132,-0.03470500743678731,-0.022310361923648984
Apache Junction,Arizona,2015,201.7,0.0,-0.00991571641051066,-0.00991571641051066,-0.01487357461576599
Apache Junction,Arizona,2016,201.7,-0.00495785820525533,-0.00495785820525533,0.012394645513138325,-0.01487357461576599
Apache Junction,Arizona,2017,201.7,0.00495785820525533,-0.01487357461576599,-0.00495785820525533,0.0
Apache Junction,Arizona,2018,201.7,0.0,-0.007436787307882995,-0.002478929102627665,0.00991571641051066
Apache Junction,Arizona,2019,201.7,,,,
Apache Junction,Arizona,2020,201.7,,,,
Bronx,New York,2011,148.5,0.09427609427609428,0.0,-0.006734006734006734,-0.006734006734006734
Bronx,New York,2012,148.5,0.013468013468013467,0.006734006734006734,-0.013468013468013467,-0.04040404040404041
Bronx,New York,2013,148.5,-0.026936026936026935,-0.03367003367003367,-0.04377104377104377,-0.026936026936026935
Bronx,New York,2014,148.5,-0.020202020202020204,-0.026936026936026935,-0.03367003367003367,-0.026936026936026935
Bronx,New York,2015,148.5,-0.006734006734006734,-0.020202020202020204,-0.013468013468013467,-0.05387205387205387
Bronx,New York,2016,148.5,0.006734006734006734,-0.026936026936026935,-0.03367003367003367,-0.03367003367003367
Bronx,New York,2017,148.5,0.0,-0.013468013468013467,-0.006734006734006734,0.0
Bronx,New York,2018,148.5,0.0,-0.006734006734006734,-0.020202020202020204,-0.03367003367003367
Bronx,New York,2019,148.5,,,,
Bronx,New York,2020,148.5,,,,
Buckeye,Arizona,2011,193.1,0.01294665976178146,0.018125323666494046,0.018125323666494046,0.03625064733298809
Buckeye,Arizona,2012,193.1,-0.010357327809425169,-0.005178663904712584,-0.01294665976178146,-0.07767995857068877
Buckeye,Arizona,2013,193.1,-0.002589331952356292,-0.005178663904712584,-0.018125323666494046,-0.0336613153806318
Buckeye,Arizona,2014,193.1,-0.015535991714137753,-0.015535991714137753,-0.020714655618850338,-0.005178663904712584
Buckeye,Arizona,2015,193.1,0.031071983428275506,0.005178663904712584,-0.02589331952356292,-0.018125323666494046
Buckeye,Arizona,2016,193.1,0.0,-0.0017262213015708614,-0.005178663904712584,-0.010357327809425169
Buckeye,Arizona,2017,193.1,-0.015535991714137753,-0.010357327809425169,-0.007767995857068877,-0.005178663904712584
Buckeye,Arizona,2018,193.1,0.005178663904712584,0.0,-0.005178663904712584,0.0
Buckeye,Arizona,2019,193.1,,,,
Buckeye,Arizona,2020,193.1,,,,
Bullhead City,Arizona,2011,195.5,0.023017902813299233,0.015345268542199489,0.005115089514066497,-0.015345268542199489
Bullhead City,Arizona,2012,195.5,-0.0076726342710997444,-0.02557544757033248,-0.04603580562659847,-0.04603580562659847
Bullhead City,Arizona,2013,195.5,0.0741687979539642,0.056265984654731455,0.005115089514066497,-0.02557544757033248
Bullhead City,Arizona,2014,195.5,0.0,0.005115089514066497,-0.015345268542199489,-0.02557544757033248
Bullhead City,Arizona,2015,195.5,0.05115089514066496,0.04603580562659847,0.015345268542199489,-0.03324808184143223
Bullhead City,Arizona,2016,195.5,-0.023017902813299233,-0.042625745950554135,0.005115089514066497,0.020460358056265986
Bullhead City,Arizona,2017,195.5,0.017902813299232736,0.0076726342710997444,-0.01278772378516624,0.010230179028132993
Bullhead City,Arizona,2018,195.5,0.03580562659846547,-0.005115089514066497,0.0,-0.005115089514066497
