City,State,Year,SeasonWidth,20%,40%,60%,80%
Avondale,Arizona,2011,165.5,-0.012084592145015106,0.10574018126888217,0.15709969788519637,
Avondale,Arizona,2012,165.5,0.012084592145015106,0.006042296072507553,0.0,-0.02416918429003021
Avondale,Arizona,2013,165.5,-0.006042296072507553,0.6102719033232629,0.15709969788519637,
Avondale,Arizona,2014,165.5,-0.03625377643504532,-0.03625377643504532,0.02416918429003021,
Avondale,Arizona,2015,165.5,-0.054380664652567974,-0.006042296072507553,0.11782477341389729,
Avondale,Arizona,2016,165.5,0.09969788519637462,0.054380664652567974,0.07250755287009064,
Avondale,Arizona,2017,165.5,-0.012084592145015106,0.07250755287009064,0.06646525679758308,
Avondale,Arizona,2018,165.5,-0.03927492447129909,0.0030211480362537764,0.06042296072507553,0.04229607250755287
Avondale,Arizona,2019,165.5,0.17522658610271905,0.04833836858006042,0.006042296072507553,0.7190332326283988
Avondale,Arizona,2020,165.5,0.04229607250755287,0.06948640483383686,,
Butte,California,2011,115.6,-0.01730103806228374,-0.00865051903114187,-0.01730103806228374,-0.00865051903114187
Butte,California,2012,115.6,-0.00865051903114187,0.043252595155709346,0.1384083044982699,-0.07785467128027682
Butte,California,2013,115.6,-0.00865051903114187,-0.043252595155709346,0.025951557093425608,0.025951557093425608
Butte,California,2014,115.6,-0.08650519031141869,-0.01730103806228374,-0.01730103806228374,-0.00865051903114187
Butte,California,2015,115.6,-0.00865051903114187,0.00865051903114187,0.025951557093425608,0.21626297577854672
Butte,California,2016,115.6,0.01730103806228374,-0.08650519031141869,-0.051903114186851215,-0.00865051903114187
Butte,California,2017,115.6,-0.00865051903114187,-0.03460207612456748,0.07785467128027682,0.12110726643598617
Butte,California,2018,115.6,-0.043252595155709346,-0.01730103806228374,0.051903114186851215,0.00865051903114187
Butte,California,2019,115.6,-0.00865051903114187,0.025951557093425608,0.03460207612456748,0.31141868512110726
Butte,California,2020,115.6,0.03460207612456748,-0.03460207612456748,0.025951557093425608,-0.051903114186851215
Cameron,Texas,2011,214.7,-0.037261294829995344,-0.013972985561248255,0.5961807172799255,
Cameron,Texas,2012,214.7,0.1024685607824872,0.43782021425244527,0.09781089892873777,
Cameron,Texas,2013,214.7,-0.004657661853749418,0.0,0.5589194224499302,
Cameron,Texas,2014,214.7,0.004657661853749418,0.5449464368886819,,
Cameron,Texas,2015,214.7,-0.004657661853749418,0.004657661853749418,0.1024685607824872,
Cameron,Texas,2016,214.7,0.0512342803912436,0.3865859338612017,,
Cameron,Texas,2017,214.7,0.06054960409874244,0.40055891942245,0.2934326967862133,
Cameron,Texas,2018,214.7,0.013972985561248255,0.5030274802049371,0.5542617605961807,
Cameron,Texas,2019,214.7,-0.04657661853749418,-0.12109920819748488,,
Cameron,Texas,2020,214.7,0.4890544946436889,0.5356311131811831,0.21891010712622264,
Collier,Florida,2011,276.6,0.0,0.021691973969631236,0.05061460592913955,0.04699927693420101
Collier,Florida,2012,276.6,0.0,0.0036153289949385392,0.0072306579898770785,
Collier,Florida,2013,276.6,0.021691973969631236,-0.018076644974692694,0.005422993492407809,
Collier,Florida,2014,276.6,-0.0036153289949385392,0.0831525668835864,0.04699927693420101,
Collier,Florida,2015,276.6,0.0,-0.0018076644974692696,0.0,
Collier,Florida,2016,276.6,0.018076644974692694,0.021691973969631236,0.32537960954446854,
Collier,Florida,2017,276.6,0.0,0.0,-0.010845986984815618,0.0
Collier,Florida,2018,276.6,0.07772957339117859,-0.019884309472161965,0.03615328994938539,
Collier,Florida,2019,276.6,0.010845986984815618,0.04338394793926247,0.06146059291395516,
Collier,Florida,2020,276.6,-0.28380332610267534,-0.0072306579898770785,,
Colusa,California,2011,117.7,-0.025488530161427356,-0.033984706881903144,0.033984706881903144,0.11045029736618521
Colusa,California,2012,117.7,0.0,0.025488530161427356,0.3058623619371283,-0.0594732370433305
Colusa,California,2013,117.7,0.016992353440951572,-0.033984706881903144,0.033984706881903144,0.025488530161427356
Colusa,California,2014,117.7,-0.016992353440951572,0.008496176720475786,-0.033984706881903144,0.05097706032285471
Colusa,California,2015,117.7,0.05097706032285471,0.008496176720475786,0.118946474086661,0.27187765505522515
Colusa,California,2016,117.7,-0.033984706881903144,-0.0594732370433305,0.07646559048428207,0.05097706032285471
Colusa,California,2017,117.7,-0.016992353440951572,-0.025488530161427356,0.0594732370433305,0.13593882752761258
Colusa,California,2018,117.7,-0.05097706032285471,0.07646559048428207,0.07646559048428207,-0.016992353440951572
Colusa,California,2019,117.7,0.10195412064570943,0.08496176720475786,0.04248088360237893,0.31435853865760405
Colusa,California,2020,117.7,0.025488530161427356,-0.033984706881903144,0.09345794392523364,0.49277824978759555
Eloy,Arizona,2011,160.7,-0.006222775357809584,0.0373366521468575,0.6036092097075296,
Eloy,Arizona,2012,160.7,0.0373366521468575,0.01866832607342875,0.0,0.4449284380833852
Eloy,Arizona,2013,160.7,0.01866832607342875,0.6222775357809583,0.5724953329184816,
Eloy,Arizona,2014,160.7,-0.043559427504667084,-0.01866832607342875,0.05600497822028625,-0.012445550715619168
Eloy,Arizona,2015,160.7,-0.0373366521468575,-0.024891101431238336,0.1555693839452396,
Eloy,Arizona,2016,160.7,0.1555693839452396,0.6409458618543871,0.16179215930304916,
Eloy,Arizona,2017,160.7,-0.024891101431238336,0.09334163036714375,0.16179215930304916,
Eloy,Arizona,2018,160.7,-0.0373366521468575,-0.01866832607342875,0.1120099564405725,
Eloy,Arizona,2019,160.7,0.14934660858743,0.7591785936527692,0.012445550715619168,
