City,State,Year,SeasonWidth,20%,40%,60%,80%
Avondale,Arizona,2011,165.5,0.01812688821752266,0.12084592145015106,,
Avondale,Arizona,2012,165.5,0.027190332326283987,0.02416918429003021,0.02416918429003021,0.08459214501510574
Avondale,Arizona,2013,165.5,0.03625377643504532,0.622356495468278,,
Avondale,Arizona,2014,165.5,-0.01812688821752266,0.0,0.04833836858006042,
Avondale,Arizona,2015,165.5,-0.06042296072507553,0.00906344410876133,0.05740181268882175,
Avondale,Arizona,2016,165.5,0.09667673716012085,0.08459214501510574,0.1268882175226586,
Avondale,Arizona,2017,165.5,0.01812688821752266,0.012084592145015106,0.012084592145015106,0.07854984894259819
Avondale,Arizona,2018,165.5,0.03323262839879154,0.006042296072507553,0.015105740181268883,
Avondale,Arizona,2019,165.5,0.06042296072507553,0.08459214501510574,0.02416918429003021,0.7492447129909365
Avondale,Arizona,2020,165.5,-0.06948640483383686,0.09063444108761329,-0.012084592145015106,
Butte,California,2011,115.6,0.06920415224913495,0.1384083044982699,0.0,0.07785467128027682
Butte,California,2012,115.6,0.01730103806228374,0.051903114186851215,0.012975778546712804,
Butte,California,2013,115.6,0.00865051903114187,0.01730103806228374,-0.043252595155709346,0.01730103806228374
Butte,California,2014,115.6,0.09515570934256055,0.0,-0.00865051903114187,0.01730103806228374
Butte,California,2015,115.6,0.09515570934256055,0.0,-0.025951557093425608,0.3633217993079585
Butte,California,2016,115.6,0.08650519031141869,-0.043252595155709346,-0.00865051903114187,0.00865051903114187
Butte,California,2017,115.6,0.043252595155709346,0.11245674740484429,0.03460207612456748,0.15570934256055363
Butte,California,2018,115.6,-0.01730103806228374,0.0,0.15570934256055363,
Butte,California,2019,115.6,0.15570934256055363,0.060553633217993084,0.01730103806228374,
Butte,California,2020,115.6,0.051903114186851215,0.060553633217993084,0.11245674740484429,
Cameron,Texas,2011,214.7,0.0,-0.009315323707498836,0.19562179785747555,0.27480204937121566
Cameron,Texas,2012,214.7,0.004657661853749418,0.004657661853749418,0.0512342803912436,
Cameron,Texas,2013,214.7,-0.04191895668374476,0.0,-0.009315323707498836,
Cameron,Texas,2014,214.7,-0.009315323707498836,0.16301816488122964,,
Cameron,Texas,2015,214.7,-0.009315323707498836,0.0,0.03027480204937122,
Cameron,Texas,2016,214.7,0.16301816488122964,0.07918025151374011,0.037261294829995344,
Cameron,Texas,2017,214.7,-0.013972985561248255,0.037261294829995344,0.2794597112249651,0.013972985561248255
Cameron,Texas,2018,214.7,0.018630647414997672,0.06520726595249185,0.46110852352119236,
Cameron,Texas,2019,214.7,-0.009315323707498836,-0.02328830926874709,0.04191895668374476,
Cameron,Texas,2020,214.7,0.04191895668374476,0.02328830926874709,0.06520726595249185,0.09781089892873777
Collier,Florida,2011,276.6,0.0,0.0036153289949385392,0.0036153289949385392,-0.010845986984815618
Collier,Florida,2012,276.6,0.005422993492407809,-0.0036153289949385392,-0.0072306579898770785,0.010845986984815618
Collier,Florida,2013,276.6,0.03976861894432393,-0.021691973969631236,-0.06146059291395516,-0.03615328994938539
Collier,Florida,2014,276.6,0.0072306579898770785,0.05784526391901663,-0.0036153289949385392,0.0072306579898770785
Collier,Florida,2015,276.6,0.0036153289949385392,0.0072306579898770785,0.0,0.021691973969631236
Collier,Florida,2016,276.6,0.028922631959508314,0.014461315979754157,-0.010845986984815618,-0.1012292118582791
Collier,Florida,2017,276.6,0.0,0.0,-0.0036153289949385392,-0.08676789587852494
Collier,Florida,2018,276.6,0.03073029645697758,-0.005422993492407809,-0.005422993492407809,-0.010845986984815618
Collier,Florida,2019,276.6,0.0036153289949385392,0.021691973969631236,0.028922631959508314,0.04338394793926247
Collier,Florida,2020,276.6,-0.018076644974692694,0.0,-0.014461315979754157,
Colusa,California,2011,117.7,0.16992353440951571,0.11045029736618521,0.008496176720475786,0.07646559048428207
Colusa,California,2012,117.7,0.025488530161427356,0.05097706032285471,0.2803738317757009,-0.0594732370433305
Colusa,California,2013,117.7,0.06796941376380629,0.0594732370433305,-0.025488530161427356,0.04248088360237893
Colusa,California,2014,117.7,0.1784197111299915,-0.008496176720475786,-0.025488530161427356,-0.06796941376380629
Colusa,California,2015,117.7,0.10195412064570943,0.016992353440951572,-0.008496176720475786,0.05097706032285471
Colusa,California,2016,117.7,0.033984706881903144,-0.05097706032285471,-0.04248088360237893,0.02973661852166525
Colusa,California,2017,117.7,0.008496176720475786,0.025488530161427356,0.5182667799490229,0.14443500424808836
Colusa,California,2018,117.7,0.033984706881903144,0.15293118096856415,0.3016142735768904,
Colusa,California,2019,117.7,0.16142735768903993,0.04248088360237893,0.22090059473237042,0.19541206457094307
Colusa,California,2020,117.7,0.08496176720475786,0.04248088360237893,-0.04248088360237893,0.49277824978759555
Eloy,Arizona,2011,160.7,0.012445550715619168,0.6222775357809583,,
Eloy,Arizona,2012,160.7,0.13067828251400126,0.14623522090852523,0.05600497822028625,0.08089607965152458
Eloy,Arizona,2013,160.7,0.06222775357809583,0.09334163036714375,,
Eloy,Arizona,2014,160.7,-0.031113876789047916,-0.012445550715619168,0.06222775357809583,
Eloy,Arizona,2015,160.7,-0.09334163036714375,-0.06845052893590542,0.23646546359676418,
Eloy,Arizona,2016,160.7,0.12445550715619166,0.6658369632856255,0.20535158680771626,
Eloy,Arizona,2017,160.7,0.0,0.0,0.012445550715619168,0.06845052893590542
Eloy,Arizona,2018,160.7,-0.04978220286247667,-0.05600497822028625,,
Eloy,Arizona,2019,160.7,0.06222775357809583,0.11823273179838209,0.043559427504667084,
