,,,,,,,,,
2011,1,1,12.95,12.247,13.821,12.599,1.3821,91.6,0
2011,1,2,17.999,13.661,69.05,15.83,6.905,92.198,0
2011,1,3,15.577,6.9224,37.914,11.25,3.7914,93.756,0
2011,1,4,10.711,6.1286,2.0262,8.4196,0.20262,84.57,0
2011,1,5,13.208,4.0431,2.7337,8.6255,0.27337,79.312,0
2011,1,6,9.925,4.9642,22.364,7.4446,2.2364,89.057,0
2011,1,7,11.134,5.5217,9.0444,8.328,0.90444,88.044,0
2011,1,8,10.535,4.1421,3.8947,7.3386,0.38947,87.612,0
2011,1,9,12.073,8.7368,6.5192,10.405,0.65192,89.18,0
2011,1,10,13.028,8.7793,24.081,10.904,2.4081,99.166,0
2011,1,11,13.975,12.431,31.838,13.203,3.1838,96.788,0
2011,1,12,12.046,2.9477,3.9987,7.4967,0.39987,87.22,0
2011,1,13,11.346,1.9612,0,6.6536,0,74.969,0
2011,1,14,11.885,3.4273,0.82345,7.6564,0.082345,72.024,0
2011,1,15,9.4026,6.943,21.934,8.1728,2.1934,84.123,0
2011,1,16,10.697,3.7757,24.119,7.2362,2.4119,86.197,0
2011,1,17,7.8671,4.7776,18.159,6.3223,1.8159,84.956,0
2011,1,18,8.1009,1.8793,18.052,4.9901,1.8052,89.215,0
2011,1,19,10.029,4.0218,24.405,7.0255,2.4405,84.499,0
2011,1,20,13.579,1.9187,0,7.7487,0,76.053,0
2011,1,21,12.832,1.1367,0,6.9842,0,68.825,0
2011,1,22,14.493,2.6019,0.56261,8.5475,0.056261,58.745,0
2011,1,23,14.525,2.7229,0,8.6239,0,58.245,0
2011,1,24,14.313,1.9377,0,8.1253,0,68.013,0
2011,1,25,15.024,2.6063,0,8.815,0,68.062,0
2011,1,26,16.432,1.9039,0,9.1681,0,64.402,0
2011,1,27,17.518,2.8023,0,10.16,0,50.861,0
2011,1,28,15.827,7.8309,6.7933,11.829,0.67933,70.656,0
2011,1,29,12.954,4.9563,0.46014,8.9554,0.046014,88.677,0
2011,1,30,14.003,3.0703,0,8.5368,0,77.709,0
2011,1,31,14.854,7.9126,6.5832,11.383,0.65832,77.437,0
2011,2,1,13.389,3.4035,0,8.3965,0,79.367,0
2011,2,2,13.193,8.5805,18.43,10.887,1.843,82.639,0
2011,2,3,13.451,4.2353,18.381,8.8432,1.8381,83.883,0
2011,2,4,14.541,2.9774,0.97353,8.7591,0.097353,88.179,0
2011,2,5,14.276,2.6424,0,8.459,0,82.098,0
2011,2,6,10.474,7.7166,11.84,9.0953,1.184,83.25,0
2011,2,7,13.699,2.2454,0,7.9722,0,71.107,0
2011,2,8,14.258,3.7059,0,8.9818,0,72.114,0
2011,2,9,15.739,6.8951,0,11.317,0,84.829,0
2011,2,10,16.393,5.21,0,10.802,0,71.192,0
2011,2,11,17.825,4.5044,0,11.165,0,62.468,0
2011,2,12,16.971,2.6355,0,9.8034,0,74.975,0
2011,2,13,12.784,0.67385,0.66189,6.7292,0.066189,74.628,0
2011,2,14,13.716,1.9429,0,7.8293,0,70.152,0
2011,2,15,17.111,3.7089,0.38242,10.41,0.038242,59.322,0
2011,2,16,20.038,6.501,0,13.269,0,60.889,0
2011,2,17,19.874,11.081,0,15.478,0,66.154,0
2011,2,18,22.14,9.6767,0,15.908,0,65.581,0
2011,2,19,22.224,10.063,0,16.143,0,65.633,0
2011,2,20,21.249,8.4622,0,14.856,0,66.975,0
2011,2,21,18.544,8.0258,0,13.285,0,67.657,0
2011,2,22,17.63,8.9822,0,13.306,0,69.752,0
2011,2,23,19.042,6.6911,0,12.867,0,65.258,0
2011,2,24,18.039,4.4846,0,11.262,0,68.316,0
2011,2,25,15.031,5.3299,0,10.181,0,69.576,0
2011,2,26,13.034,8.051,18.537,10.542,1.8537,76.112,0
2011,2,27,15.825,9.5547,19.435,12.69,1.9435,90.567,0
2011,2,28,15.05,10.427,35.078,12.738,3.5078,85.128,0
2011,3,1,14.518,7.3334,6.9313,10.926,0.69313,82.423,0
2011,3,2,18.591,4.7724,0,11.682,0,64.276,0
2011,3,3,19.517,6.8289,0,13.173,0,66.685,0
2011,3,4,21.205,9.835,0,15.52,0,70.917,0
2011,3,5,21.587,11.66,0,16.624,0,75.141,0
2011,3,6,26.024,14.689,0,20.356,0,69.204,0
2011,3,7,27.436,16.566,0,22.001,0,65.691,0
2011,3,8,28.247,14.625,0,21.436,0,61.126,0
2011,3,9,27.983,14.83,0,21.407,0,58.686,0
2011,3,10,27.716,12.54,0,20.128,0,61.109,0
2011,3,11,27.828,13.63,0,20.729,0,58.51,0
2011,3,12,27.759,10.211,0,18.985,0,62.281,0
2011,3,13,26.871,11.626,0,19.248,0,60.479,0
2011,3,14,25.785,11.733,0.97548,18.759,0.097548,57.486,0
2011,3,15,22.391,12.992,13.241,17.691,1.3241,72.322,0
2011,3,16,17.707,7.0116,3.9533,12.359,0.39533,68.296,0
2011,3,17,17.772,5.5578,0,11.665,0,52.911,0
2011,3,18,21.172,6.2305,0,13.701,0,52.608,0
2011,3,19,24.852,9.0606,0,16.956,0,50.301,0
2011,3,20,25.345,3.9704,0.33327,14.658,0.033327,53.234,0
2011,3,21,23.143,6.8466,0,14.995,0,63.557,0
2011,3,22,21.451,9.8197,0,15.635,0,63.213,0
2011,3,23,22.087,11.121,1.8627,16.604,0.18627,68.477,0
2011,3,24,21.769,5.58,0,13.675,0,69.832,0
2011,3,25,19.928,10.362,4.9865,15.145,0.49865,62.915,0
2011,3,26,23.255,8.7052,0,15.98,0,63.999,0
2011,3,27,25.569,7.9727,0,16.771,0,51.924,0
2011,3,28,23.975,7.2352,0,15.605,0,55.25,0
2011,3,29,15.848,3.9484,5.0042,9.8981,0.50042,67.656,0
2011,3,30,17.036,6.8944,1.7186,11.965,0.17186,68.498,0
2011,3,31,12.308,6.3919,10.169,9.35,1.0169,72.887,0
2011,4,1,13.659,4.1233,8.2449,8.8912,0.82449,71.756,0
2011,4,2,15.683,3.4459,0,9.5642,0,58.928,0
2011,4,3,17.632,1.6486,0,9.64,0,57.573,0
2011,4,4,15.813,6.4479,3.5689,11.131,0.35689,71,0
2011,4,5,11.709,3.43,0,7.5696,0,66.1,0
2011,4,6,16.042,3.3848,0.38913,9.7136,0.038913,64.368,0
2011,4,7,18.892,6.5494,0,12.721,0,53.629,0
2011,4,8,20.58,8.0246,0,14.303,0,53.243,0
2011,4,9,20.887,10.992,0,15.94,0,62.515,0
2011,4,10,22.24,6.9644,0,14.602,0,56.689,0
2011,4,11,25.356,10.298,0,17.827,0,53.597,0
2011,4,12,28.619,12.924,0,20.772,0,54.494,0
2011,4,13,29.774,16.32,0,23.047,0,50.509,0
2011,4,14,33.831,17.392,0,25.612,0,50.297,0
2011,4,15,34.333,18.032,0,26.183,0,48.548,0
2011,4,16,32.248,11.539,0,21.894,0,46.618,0
2011,4,17,29.649,9.4253,0,19.537,0,54.058,0
2011,4,18,27.13,9.31,0,18.22,0,69.044,0
2011,4,19,25.402,12.158,0.6391,18.78,0.06391,69.403,0
2011,4,20,24.304,12.723,0,18.514,0,62.309,0
2011,4,21,28.304,10.936,0,19.62,0,53.838,0
2011,4,22,27.843,7.7629,0,17.803,0,47.617,0
2011,4,23,24.834,8.4278,0,16.631,0,50.309,0
2011,4,24,26.411,10.789,0,18.6,0,43.321,0
2011,4,25,30.433,12.545,0,21.489,0,45.731,0
2011,4,26,29.353,10.831,0,20.092,0,49.069,0.00059259
2011,4,27,23.019,5.1098,0,14.065,0,45.963,0.0011852
2011,4,28,25.773,7.7649,0,16.769,0,43.686,0.0017778
2011,4,29,27.536,10.676,0,19.106,0,44.95,0.0031111
2011,4,30,27.941,11.031,0,19.486,0,46.135,0.0044444
2011,5,1,26.702,11.857,0,19.279,0,48.475,0.0057778
2011,5,2,27.625,11.845,0,19.735,0,39.875,0.0074074
2011,5,3,30.564,12.367,0,21.465,0,35.091,0.010074
2011,5,4,32.185,11.828,0,22.006,0,35.306,0.016148
2011,5,5,30.841,7.6562,0,19.249,0,43.877,0.023407
2011,5,6,31.272,12.907,0,22.09,0,47.403,0.030667
2011,5,7,35.171,15.295,0,25.233,0,39.071,0.037926
2011,5,8,33.816,17.793,0,25.805,0,45.345,0.045185
2011,5,9,37.567,19.284,0,28.425,0,43.254,0.054667
2011,5,10,36.338,16.947,0,26.643,0,44.738,0.073481
2011,5,11,27.841,10.176,0,19.008,0,45.399,0.091111
2011,5,12,30.007,10.848,0,20.428,0,40.279,0.10874
2011,5,13,28.255,9.2653,0,18.76,0,53.91,0.12741
2011,5,14,24.392,9.0476,0,16.72,0,55.284,0.15185
2011,5,15,27.138,10.751,0,18.944,0,51.689,0.17689
2011,5,16,29.34,12.839,0,21.09,0,46.654,0.20311
2011,5,17,27.926,12.176,0,20.051,0,52.114,0.22874
2011,5,18,29.293,12.837,0,21.065,0,54.819,0.25319
2011,5,19,28.837,15.47,0,22.153,0,52.201,0.27763
2011,5,20,25.622,9.2733,0,17.448,0,59.31,0.2997
2011,5,21,25.682,8.915,0,17.299,0,49.247,0.33837
2011,5,22,28.713,12.235,0,20.474,0,45.05,0.37704
2011,5,23,33.13,17.027,0,25.079,0,29.796,0.43585
2011,5,24,36.418,18.084,0,27.251,0,33.319,0.52207
2011,5,25,38.437,18.993,0,28.715,0,29.626,0.6003
2011,5,26,38.552,17.359,0,27.955,0,30.735,0.70696
2011,5,27,38.192,17.13,0,27.661,0,30.477,0.83822
2011,5,28,38.033,18.48,0,28.256,0,29.877,0.96741
2011,5,29,37.051,16.551,0,26.801,0,31.557,1.1261
2011,5,30,31.092,16.205,0,23.648,0,54.242,1.4225
2011,5,31,26.168,9.9243,0,18.046,0,63.834,1.7166
2011,6,1,26.417,10.516,0,18.467,0,67.454,2.0277
2011,6,2,29.285,15.738,0,22.512,0,55.698,2.4225
2011,6,3,30.962,12.452,0,21.707,0,52.86,2.8419
2011,6,4,33.013,14.569,0,23.791,0,45.587,3.3474
2011,6,5,34.826,16.146,0,25.486,0,45.062,3.8311
2011,6,6,37.372,16.933,0,27.153,0,36.321,4.3268
2011,6,7,38.833,19.959,0,29.396,0,32.39,4.8508
2011,6,8,40.322,20.393,0,30.357,0,33.613,5.3133
2011,6,9,40.837,21.199,0,31.018,0,34.903,5.8501
2011,6,10,39.66,18.433,0,29.047,0,40.4,6.3785
2011,6,11,36.521,16.963,0,26.742,0,49.225,6.8652
2011,6,12,31.978,16.386,0,24.182,0,57.818,7.5953
2011,6,13,27.142,13.033,0,20.087,0,53.992,8.3067
2011,6,14,32.835,15.111,0,23.973,0,42.812,8.7741
2011,6,15,33.142,13.482,0,23.312,0,43.107,9.5056
