County,Year,R2,RMSE,AUC_Diff,Pearson,Model,Subset
"Eloy,Arizona",2013.0,0.2855270156804217,0.34047208005209445,0.6055452570114861,0.9112641606818492,FF_DPO,Test
"Eloy,Arizona",2014.0,0.6063972747448529,0.2477664317864708,0.3720713928870877,0.8970766850137526,FF_DPO,Test
"Eloy,Arizona",2015.0,0.662959624047009,0.2304117685231763,0.25483573271874077,0.8849794059703109,FF_DPO,Test
"Eloy,Arizona",2016.0,0.42668607133372316,0.2627008096788267,0.5474902599946754,0.8769815671945973,FF_DPO,Test
"Eloy,Arizona",2017.0,0.8186796593359096,0.1687815562237217,0.2563371293740992,0.9527542305864012,FF_DPO,Test
"Eloy,Arizona",2018.0,0.3098112995031471,0.29368124216226127,0.5085911253850833,0.722766565210645,FF_DPO,Test
"Eloy,Arizona",2019.0,0.5206701791086771,0.2469947354364899,0.4631592981261274,0.896781769010826,FF_DPO,Test
"Eloy,Arizona",2020.0,0.5664288947088967,0.24273567153800413,0.34581723698359085,0.8478064851159337,FF_DPO,Test
"Essex,New Jersey",2012.0,0.8600133147940601,0.10878986230772383,-0.27095594329770367,0.9907289233618478,FF_DPO,Test
"Essex,New Jersey",2013.0,0.9499802620233067,0.07252128146084989,-0.1371303561330764,0.9869904845063786,FF_DPO,Test
"Essex,New Jersey",2014.0,0.9537480081787693,0.07888164434990234,-0.07304277971821127,0.9810904641380824,FF_DPO,Test
"Essex,New Jersey",2015.0,0.9294733352490587,0.09029679234613161,-0.17712280924855595,0.9914363094574747,FF_DPO,Test
"Essex,New Jersey",2016.0,0.88998930949188,0.11203220467642658,-0.2640276048650035,0.9758974048225344,FF_DPO,Test
"Essex,New Jersey",2017.0,0.8721809682441013,0.11029073854038841,-0.27474324858268684,0.9639601933784866,FF_DPO,Test
"Essex,New Jersey",2018.0,0.9600552371183837,0.0633388791354859,-0.13750257975574884,0.9870158511341792,FF_DPO,Test
"Essex,New Jersey",2019.0,0.940626656590286,0.08325364080647804,-0.0769758420047334,0.9781749340081778,FF_DPO,Test
"Essex,New Jersey",2020.0,0.7688189781506412,0.16168444050058983,-0.3559321387226947,0.9620480507577982,FF_DPO,Test
"Fairfield,Connecticut",2012.0,0.975279387527009,0.04527136896133206,-0.08632737176338043,0.9965012049442697,FF_DPO,Test
"Fairfield,Connecticut",2013.0,0.9091047969510438,0.09176491218795815,-0.19411655868922634,0.9760013338209945,FF_DPO,Test
"Fairfield,Connecticut",2014.0,0.9024518792581069,0.11051200921030398,-0.11012808642971916,0.9528538783372464,FF_DPO,Test
"Fairfield,Connecticut",2015.0,0.9646949785088607,0.05786147280274706,-0.12276943944150845,0.9887644445881943,FF_DPO,Test
"Fairfield,Connecticut",2016.0,0.9245769315522916,0.0943966299581374,-0.24624247858251214,0.9869873930032433,FF_DPO,Test
"Fairfield,Connecticut",2017.0,0.9746913905816761,0.04627489931610293,-0.025481219405870094,0.9875345031414888,FF_DPO,Test
"Fairfield,Connecticut",2018.0,0.9716405548802827,0.05503999287077106,-0.0990844215135882,0.9877148285143085,FF_DPO,Test
"Fairfield,Connecticut",2019.0,0.9161523948706433,0.09516397159683741,-0.1401917844470948,0.9755600879565037,FF_DPO,Test
"Fairfield,Connecticut",2020.0,0.414013198254216,0.23936466447774155,-0.7376565830050384,0.9760006478406249,FF_DPO,Test
"Forsyth,North Carolina",2012.0,0.8832346532690084,0.10796931095432252,-0.22955964732036827,0.985508512347444,FF_DPO,Test
"Forsyth,North Carolina",2013.0,0.9498322974858301,0.0696040063305379,-0.1264938149200992,0.9823288853711103,FF_DPO,Test
"Forsyth,North Carolina",2014.0,0.7008821636484388,0.17020324938761647,-0.4868547034512609,0.9354101915279012,FF_DPO,Test
"Forsyth,North Carolina",2015.0,0.916021351805628,0.10133874663529921,-0.19236770038385612,0.986217761359122,FF_DPO,Test
"Forsyth,North Carolina",2016.0,0.9456163762089651,0.07307498979790057,-0.12814788579107386,0.9828918243342459,FF_DPO,Test
"Forsyth,North Carolina",2017.0,0.7189826714669371,0.16558550243838988,-0.4149381254201796,0.9430424563121853,FF_DPO,Test
"Forsyth,North Carolina",2018.0,0.8855799195103103,0.12194784400919913,-0.2261281701079329,0.9665816223120218,FF_DPO,Test
"Forsyth,North Carolina",2019.0,0.954501554333871,0.0663850867343727,-0.11601779016718171,0.9801954378849123,FF_DPO,Test
"Forsyth,North Carolina",2020.0,0.7034932376219409,0.19488558245826632,-0.38455394258742065,0.9174544181695641,FF_DPO,Test
"Fortuna Foothills,Arizona",2012.0,0.6506013709861208,0.1801616890758626,-0.1796556052458032,0.8945306480001893,FF_DPO,Test
"Fortuna Foothills,Arizona",2013.0,0.37254000667660536,0.2274555503818529,0.47185572163630185,0.7333890319615104,FF_DPO,Test
"Fortuna Foothills,Arizona",2014.0,0.26032776615154296,0.321543657821534,0.4087403988659761,0.6452207697590924,FF_DPO,Test
"Fortuna Foothills,Arizona",2015.0,0.6049164246335128,0.19884904246722332,0.312567413234713,0.82044221176957,FF_DPO,Test
"Fortuna Foothills,Arizona",2016.0,0.7884906123548233,0.12700042772476372,0.2474642957459944,0.9061721479671575,FF_DPO,Test
"Fortuna Foothills,Arizona",2017.0,0.6751149836611905,0.17158793562321217,0.17752872010024542,0.839148215763556,FF_DPO,Test
"Fortuna Foothills,Arizona",2018.0,0.5106006974358075,0.17736348726561507,0.404746760661387,0.7735282740193359,FF_DPO,Test
"Fortuna Foothills,Arizona",2019.0,0.0,0.41918504886149727,-0.2370588787634669,0.8371636302669954,FF_DPO,Test
"Fortuna Foothills,Arizona",2020.0,0.0,0.38785783269877877,-0.9207345075457406,0.7310278828558632,FF_DPO,Test
"Jackson,Florida",2012.0,0.9849835894179779,0.036317278508527236,0.0522748500905918,0.9948421150158855,FF_DPO,Test
"Jackson,Florida",2013.0,0.9713996849323441,0.061900023402630774,0.10736451671748705,0.997049882640185,FF_DPO,Test
"Jackson,Florida",2014.0,0.9620418720560622,0.059741389173420624,-0.018585720669394956,0.9847974674698312,FF_DPO,Test
"Jackson,Florida",2015.0,0.9561017682055661,0.07033363578350049,0.09445832867243366,0.9897682926895053,FF_DPO,Test
"Jackson,Florida",2016.0,0.9874737865978405,0.0359834803421474,0.03608070411237959,0.9956345441504639,FF_DPO,Test
"Jackson,Florida",2017.0,0.9727750668822854,0.05856751523981942,0.08500763989785518,0.9950445387950124,FF_DPO,Test
"Jackson,Florida",2018.0,0.9508600235825952,0.08050914683021511,0.10623800272178562,0.9876204185990334,FF_DPO,Test
"Jackson,Florida",2019.0,0.9567653727552841,0.07577878289881407,0.095940880429975,0.9876029338445599,FF_DPO,Test
"Jackson,Florida",2020.0,0.9317424027861143,0.10346143339622858,-0.028640919899495063,0.9672185719250769,FF_DPO,Test
"Marana,Arizona",2012.0,0.6641108960492672,0.19965201341643274,0.22527268528596428,0.8482488531632766,FF_DPO,Test
"Marana,Arizona",2013.0,0.6309736981223775,0.23152268542387627,0.42222217591046457,0.9490195643548562,FF_DPO,Test
"Marana,Arizona",2014.0,0.7250590087709959,0.20536992745329594,0.2682066476634605,0.9104333660876132,FF_DPO,Test
"Marana,Arizona",2015.0,0.800216839082097,0.1825367890750946,0.1746377381262405,0.9309725355446304,FF_DPO,Test
"Marana,Arizona",2016.0,0.5363097385321556,0.2581399888426545,0.44249726385118837,0.8955055213793126,FF_DPO,Test
"Marana,Arizona",2017.0,0.8965998743270854,0.12346769807006484,0.18001057575964505,0.9688042898503135,FF_DPO,Test
"Marana,Arizona",2018.0,0.4650970460900231,0.273051975362503,0.4130144037181635,0.7847822296856177,FF_DPO,Test
"Marana,Arizona",2019.0,0.6960222168788522,0.21418493439344866,0.33488761387321503,0.9151256189013315,FF_DPO,Test
"Marana,Arizona",2020.0,0.6548207629473024,0.2257257762818585,0.26501092707217316,0.8577172742064892,FF_DPO,Test
"Maricopa,Arizona",2012.0,0.6586645806455441,0.17000576243895474,0.31194705946932644,0.8420895161701119,FF_DPO,Test
"Maricopa,Arizona",2013.0,0.13582016169778788,0.29671171788736594,0.6895133689253637,0.7903869621666981,FF_DPO,Test
"Maricopa,Arizona",2014.0,0.45936073353649975,0.29976183940834994,0.4839902215183309,0.868841035920801,FF_DPO,Test
"Maricopa,Arizona",2015.0,0.602590185461882,0.23505607765205602,0.3526119602019905,0.8989659486419641,FF_DPO,Test
"Maricopa,Arizona",2016.0,0.5747595337113551,0.19025699676289023,0.5355580157768107,0.894205569557643,FF_DPO,Test
"Maricopa,Arizona",2017.0,0.8146461071640337,0.15841272259177405,0.24908099726529423,0.9360183217170726,FF_DPO,Test
"Maricopa,Arizona",2018.0,0.5863478989176212,0.18003634742322622,0.3453832185094183,0.8105414046983936,FF_DPO,Test
"Maricopa,Arizona",2019.0,0.47366036870507244,0.23138999470322735,0.45143677038310515,0.8085448967570372,FF_DPO,Test
"Maricopa,Arizona",2020.0,0.48511013053061547,0.23461318290531344,0.4209204159194843,0.8267284987972904,FF_DPO,Test
"New York,New York",2012.0,0.8901892002419682,0.09758713442492077,-0.28255880262730576,0.9872766046819914,FF_DPO,Test
"New York,New York",2013.0,0.923590862022445,0.0853794850861837,-0.2031539001463007,0.9881550683222697,FF_DPO,Test
"New York,New York",2014.0,0.9498465313889962,0.06871338217639605,-0.17938015982941874,0.9849553270380963,FF_DPO,Test
"New York,New York",2015.0,0.9391774928593203,0.08026677331158727,-0.17667077254015087,0.983942203972556,FF_DPO,Test
"New York,New York",2016.0,0.8780344133136656,0.11526955182669855,-0.2585945322457453,0.9768437225747473,FF_DPO,Test
"New York,New York",2017.0,0.7779145152937612,0.1499509070319627,-0.3417221743702606,0.9436282823034865,FF_DPO,Test
"New York,New York",2018.0,0.8801771782901742,0.10940560319755838,-0.24841174894127976,0.979509809990059,FF_DPO,Test
"New York,New York",2019.0,0.842321786891162,0.1319289512307085,-0.22342651406399597,0.9578021496914726,FF_DPO,Test
"New York,New York",2020.0,0.7743149115911939,0.154402337805063,-0.35847850096526396,0.9559384871509362,FF_DPO,Test
"Nogales,Arizona",2012.0,0.956418581940593,0.07313535762061203,-0.054314835732563245,0.9800060975326225,FF_DPO,Test
"Nogales,Arizona",2013.0,0.9353329277623061,0.09192961782934966,0.017562523628090868,0.9712337298051704,FF_DPO,Test
"Nogales,Arizona",2014.0,0.7062975292433045,0.1709961001774649,0.18638815246178086,0.8551678297637368,FF_DPO,Test
"Nogales,Arizona",2015.0,0.7753359429356499,0.1481377954239647,0.1777539590273581,0.8988908613748561,FF_DPO,Test
"Nogales,Arizona",2016.0,0.8915680818596099,0.12039341885747698,0.12490011583703559,0.9587890879597749,FF_DPO,Test
"Nogales,Arizona",2017.0,0.9517318106735879,0.07368024580164319,-0.0253729196643027,0.9757116081564252,FF_DPO,Test
"Nogales,Arizona",2018.0,0.9397700929713404,0.08730064004972166,-0.02845183444712361,0.9696274595654099,FF_DPO,Test
"Nogales,Arizona",2019.0,0.8912736764292857,0.12562317908714085,-0.20572680482789973,0.9705046425876311,FF_DPO,Test
"Nogales,Arizona",2020.0,0.8985746153860985,0.10702444794435212,-0.27370462766799036,0.9806341786999395,FF_DPO,Test
"Osceola,Florida",2012.0,0.977279086671289,0.05003946340531137,0.03400179001786289,0.9917373889221415,FF_DPO,Test
"Osceola,Florida",2013.0,0.9687847585213307,0.062475259677773655,-0.028736328332205418,0.9849551040384139,FF_DPO,Test
"Osceola,Florida",2014.0,0.9365170060471621,0.07963141065143596,0.07031234644158155,0.9837768051343401,FF_DPO,Test
"Osceola,Florida",2015.0,0.9582361822789948,0.06781605949960526,0.06844205204632195,0.9901262722949316,FF_DPO,Test
"Osceola,Florida",2016.0,0.9772450019719731,0.0526525052627765,-0.011652559084159816,0.9886215714904154,FF_DPO,Test
"Osceola,Florida",2017.0,0.9102797332780066,0.09491109236770856,0.1003170259330127,0.9794099567900292,FF_DPO,Test
"Osceola,Florida",2018.0,0.9067409776198797,0.11452134709674791,0.030576530106538713,0.9742024436387263,FF_DPO,Test
"Osceola,Florida",2019.0,0.8766572249606126,0.10196074308439308,0.08263443530488618,0.956447232286262,FF_DPO,Test
"Osceola,Florida",2020.0,0.9039514066892221,0.10159053909855341,0.009420328550673627,0.9546355083438665,FF_DPO,Test
"Pinellas,Florida",2012.0,0.9508767491184036,0.07635910113809376,0.10005768231463902,0.9882885622065779,FF_DPO,Test
"Pinellas,Florida",2013.0,0.9450263577145983,0.07609274552832355,0.08384704070116866,0.9828234989478354,FF_DPO,Test
"Pinellas,Florida",2014.0,0.9673380334358683,0.05539199497001783,0.06535780063916305,0.994245550513781,FF_DPO,Test
"Pinellas,Florida",2015.0,0.9716164221273866,0.05574235684460267,0.05105603029045974,0.99229649778579,FF_DPO,Test
"Pinellas,Florida",2016.0,0.9587736628807179,0.07158176790348576,0.10580382290674105,0.992697529369332,FF_DPO,Test
"Pinellas,Florida",2017.0,0.975896566270368,0.047591690012865555,0.03377280292996301,0.9907015529182998,FF_DPO,Test
"Pinellas,Florida",2018.0,0.9744241582237312,0.05341900960627681,0.011978348851917599,0.9882081092026562,FF_DPO,Test
"Pinellas,Florida",2019.0,0.8844826304424431,0.10835390992808784,0.1273356791742989,0.9683001208421086,FF_DPO,Test
"Pinellas,Florida",2020.0,0.9322676607212883,0.0904382608644419,0.0654433107033404,0.9743688138224618,FF_DPO,Test
"Pitt,North Carolina",2012.0,0.9244085258398105,0.07681470614759406,-0.20242036584748477,0.9860876975968895,FF_DPO,Test
"Pitt,North Carolina",2013.0,0.9860816798097457,0.04276100664518977,-0.028122255590937638,0.9942738316571303,FF_DPO,Test
"Pitt,North Carolina",2014.0,0.9082673553140163,0.10813841000171753,-0.24924808489062095,0.980864672898285,FF_DPO,Test
"Pitt,North Carolina",2015.0,0.8760978451119619,0.12395955273307052,-0.2407266931068908,0.9775469876899248,FF_DPO,Test
"Pitt,North Carolina",2016.0,0.9271959780930145,0.09618380161866207,-0.1916826760624594,0.9853564720804007,FF_DPO,Test
"Pitt,North Carolina",2017.0,0.964507929391784,0.06511756291969303,-0.1087187848881771,0.9906903141042482,FF_DPO,Test
"Pitt,North Carolina",2018.0,0.9543405747356881,0.06368844544530355,-0.12797596184204116,0.9840731393031192,FF_DPO,Test
"Pitt,North Carolina",2019.0,0.9518982651073793,0.06571902861441355,-0.06824734926885682,0.9770758643657161,FF_DPO,Test
"Pitt,North Carolina",2020.0,0.9347410746757747,0.07872699000201788,-0.1441707173660006,0.9765988428184791,FF_DPO,Test
"Prescott Valley,Arizona",2012.0,0.47152785321343416,0.204364302527957,-0.6534568922169844,0.9085648770488262,FF_DPO,Test
"Prescott Valley,Arizona",2013.0,0.8604333736489842,0.11260692025483447,-0.2643179055662367,0.9432779889605616,FF_DPO,Test
"Prescott Valley,Arizona",2014.0,0.3466375425582532,0.2347958873444954,-0.8136112982904047,0.9151337949263483,FF_DPO,Test
"Prescott Valley,Arizona",2015.0,0.0,0.31449223688801586,-0.9956875223999443,0.8783736884759272,FF_DPO,Test
"Prescott Valley,Arizona",2016.0,0.881394299318036,0.10890397706854588,-0.26706595093733515,0.9616297415604145,FF_DPO,Test
"Prescott Valley,Arizona",2017.0,0.30741746227187605,0.24076409274981583,-0.7503298226706678,0.8992932633276611,FF_DPO,Test
"Prescott Valley,Arizona",2018.0,0.9283520065937121,0.08894520963752403,0.09142271797000834,0.9655066132028972,FF_DPO,Test
"Prescott Valley,Arizona",2019.0,0.7642780648009498,0.16414072511980035,-0.3443722825942929,0.940182028839097,FF_DPO,Test
"Prescott Valley,Arizona",2020.0,0.8718036056630416,0.10900013517189636,-0.21599741728176866,0.9621277478032648,FF_DPO,Test
"Richmond,New York",2012.0,0.8650419882231768,0.10753374301895272,-0.325966930712792,0.9869220483922935,FF_DPO,Test
"Richmond,New York",2013.0,0.9135779003399628,0.09367728270478279,-0.2142978556735648,0.989192366633721,FF_DPO,Test
"Richmond,New York",2014.0,0.9595743457618839,0.06265629750867382,-0.14223198722236327,0.9865662101502535,FF_DPO,Test
"Richmond,New York",2015.0,0.9168960975724146,0.10287585826720302,-0.21095643349045415,0.9890795459145294,FF_DPO,Test
"Richmond,New York",2016.0,0.9066940716896721,0.10715336629887469,-0.2211559681121234,0.9875489144181617,FF_DPO,Test
"Richmond,New York",2017.0,0.796395691130447,0.14338587259000718,-0.3447224528787264,0.9525637001374574,FF_DPO,Test
"Richmond,New York",2018.0,0.9286285664078738,0.08716209572014891,-0.16922543382971753,0.9791499152138397,FF_DPO,Test
"Richmond,New York",2019.0,0.8390420916147977,0.138000475880598,-0.2943067455824551,0.9765784575696763,FF_DPO,Test
"Richmond,New York",2020.0,0.7730647671268447,0.1620119848871885,-0.38333454493292113,0.965082976440358,FF_DPO,Test
"Riverside,California",2012.0,0.3956142455273387,0.2689919768060386,0.5890123148109674,0.8267270144748882,FF_DPO,Test
"Riverside,California",2013.0,0.5431269556197995,0.23460358868431283,0.5426736826120526,0.958469322770523,FF_DPO,Test
"Riverside,California",2014.0,0.5880085653046104,0.22343997741185914,0.5266976502123168,0.9145458626375225,FF_DPO,Test
"Riverside,California",2015.0,0.5769274509684699,0.24164190230211444,0.48849811502844054,0.9123379230055,FF_DPO,Test
"Riverside,California",2016.0,0.8050191054256362,0.1429689811785113,0.3573038374057565,0.9687907994113034,FF_DPO,Test
"Riverside,California",2017.0,0.49823375005167203,0.23912787107487848,0.39550841872596393,0.7853960193004275,FF_DPO,Test
"Riverside,California",2018.0,0.6503028137387986,0.20921648444757376,0.4491011649363759,0.9577119367371197,FF_DPO,Test
"Riverside,California",2019.0,0.6720572392196152,0.20984687694535434,0.46518884311705294,0.9759047699278043,FF_DPO,Test
"Riverside,California",2020.0,0.5365217623341747,0.25122881109542233,0.38167907330021716,0.8492126794199517,FF_DPO,Test
"Salem,New Jersey",2012.0,0.9333581021658506,0.07299144997698631,-0.21358527182257644,0.9928328409930475,FF_DPO,Test
"Salem,New Jersey",2013.0,0.9146915941554751,0.09395717757834184,-0.19886413427449987,0.9826550816643882,FF_DPO,Test
"Salem,New Jersey",2014.0,0.9789566110326748,0.04821067034124161,-0.06386027153390923,0.9912530701812803,FF_DPO,Test
"Salem,New Jersey",2015.0,0.940277340635745,0.08789932768391079,-0.11961601764289521,0.9847302726280345,FF_DPO,Test
"Salem,New Jersey",2016.0,0.97275054904342,0.053991436159644635,-0.04321443211965843,0.9875409544959297,FF_DPO,Test
"Salem,New Jersey",2017.0,0.6955890072437645,0.16873024160937275,-0.4919941468275134,0.942777711279702,FF_DPO,Test
"Salem,New Jersey",2018.0,0.943223316156414,0.07932329597034092,-0.17861489179724369,0.9876131798502783,FF_DPO,Test
"Salem,New Jersey",2019.0,0.9497499488161047,0.07055286426085311,0.008793894451361233,0.9747975391176469,FF_DPO,Test
"Salem,New Jersey",2020.0,0.8720678908989826,0.1128622528396448,-0.23652037943742163,0.9616553585407848,FF_DPO,Test
"Shasta,California",2012.0,0.886667795066721,0.10217270175204651,0.19671672782754496,0.9573985882386227,FF_DPO,Test
"Shasta,California",2013.0,0.9183147497975784,0.09415598546167654,0.1794019350400411,0.9743030946077387,FF_DPO,Test
"Shasta,California",2014.0,0.89191753031127,0.11034907923237916,0.11823941466053943,0.9473882482301784,FF_DPO,Test
"Shasta,California",2015.0,0.9698098002658436,0.06189018278192766,0.03572147313232254,0.9891726193057306,FF_DPO,Test
"Shasta,California",2016.0,0.8963047880752019,0.09966103160881169,0.22162478485110448,0.9680407071837498,FF_DPO,Test
"Shasta,California",2017.0,0.9285537430136144,0.09750786024685072,0.05838665080231022,0.9664613163244158,FF_DPO,Test
"Shasta,California",2018.0,0.8717469808085748,0.12763079155988172,0.1578411568838233,0.9629055838032505,FF_DPO,Test
"Shasta,California",2019.0,0.741172600861322,0.18351937287257558,0.38379111264008103,0.9545401676757408,FF_DPO,Test
"Shasta,California",2020.0,0.9187329508373158,0.08790616438537009,0.09659335972473632,0.9729455166571359,FF_DPO,Test
"Stanislaus,California",2012.0,0.9542203483942839,0.06974075189914998,0.012672257338277693,0.9769095729701294,FF_DPO,Test
"Stanislaus,California",2013.0,0.9610746575731248,0.06875071559534664,0.04578290565382224,0.9824831494257928,FF_DPO,Test
"Stanislaus,California",2014.0,0.9712705952253458,0.0564998886010857,-0.03688309006792519,0.9858616040257235,FF_DPO,Test
"Stanislaus,California",2015.0,0.9684083352082228,0.06291003160077806,0.0707587415246631,0.9867101365698776,FF_DPO,Test
"Stanislaus,California",2016.0,0.9343533519494858,0.08415901681855656,-0.11241862405784477,0.974085758849247,FF_DPO,Test
"Stanislaus,California",2017.0,0.8811229713419051,0.11845829558259509,-0.09945996446200707,0.945751379645785,FF_DPO,Test
"Stanislaus,California",2018.0,0.8472412542709389,0.12715211287726805,-0.001836184186891019,0.9209001787710083,FF_DPO,Test
"Stanislaus,California",2019.0,0.8835966926975989,0.11463766854456628,0.039383542506756554,0.9404113446771034,FF_DPO,Test
"Stanislaus,California",2020.0,0.8483925309544262,0.136854256699575,-0.07984712935651422,0.9281580363673918,FF_DPO,Test
"Tucson,Arizona",2012.0,0.8684299947280376,0.12362352461130871,0.024361798242970665,0.932833908126981,FF_DPO,Test
"Tucson,Arizona",2013.0,0.7828777237107605,0.1813866716006029,0.3023786994891096,0.9556028242629433,FF_DPO,Test
"Tucson,Arizona",2014.0,0.8822880662785005,0.12934970232312704,0.13709817704094365,0.9574753127153972,FF_DPO,Test
"Tucson,Arizona",2015.0,0.9186042817056294,0.10715129395208065,0.055874254894289974,0.9634371530453868,FF_DPO,Test
"Tucson,Arizona",2016.0,0.7707882089013816,0.1812480495777565,0.18807254560693998,0.9080179984528404,FF_DPO,Test
"Tucson,Arizona",2017.0,0.9586898820238058,0.07332799593556516,0.042057248329701744,0.98073689914593,FF_DPO,Test
"Tucson,Arizona",2018.0,0.6906345662421209,0.21381985279219368,0.26588505689902603,0.881410545944626,FF_DPO,Test
"Tucson,Arizona",2019.0,0.8202516741946327,0.16437196886088254,0.22640682903489798,0.9432568142981983,FF_DPO,Test
"Tucson,Arizona",2020.0,0.7935808280754114,0.17919099216429032,0.1942781861327251,0.9157776037466736,FF_DPO,Test
"Ventura,California",2012.0,0.7103695632704121,0.18631936019518483,-0.4465318535283265,0.9485338826026095,FF_DPO,Test
